http://www.football-lineups.com/footballer/2791/?t=838,Daniel Moreira,540,100%,,
http://www.football-lineups.com/footballer/159/?t=838,Rigobert Song Bahanag,540,100%,,
http://www.football-lineups.com/footballer/7931/?t=838,Jacek Bak,515,95%,,
http://www.football-lineups.com/footballer/1258/?t=838,Antoine Sibierski,514,95%,,
http://www.football-lineups.com/footballer/2662/?t=838,John Utaka,476,88%,,
http://www.football-lineups.com/footballer/544/?t=838,Guillaume Warmuz,540,100%,,
http://www.football-lineups.com/footballer/2772/?t=838,Seydou Keita,317,58%,,
http://www.football-lineups.com/footballer/2617/?t=838,Cyril Rool,429,79%,,
http://www.football-lineups.com/footballer/2764/?t=838,Adama Coulibaly,385,71%,,
http://www.football-lineups.com/footballer/9384/?t=838,Dagui Bakari,127,23%,,
http://www.football-lineups.com/footballer/1865/?t=838,Papa Bouba Diop,310,57%,,
http://www.football-lineups.com/footballer/2769/?t=838,Olivier Thomert,165,30%,,
http://www.football-lineups.com/footballer/1907/?t=838,Abdoulaye Diagne-Faye,142,26%,,
http://www.football-lineups.com/footballer/22810/?t=838,Charles Edouard Coridon,226,41%,,
http://www.football-lineups.com/footballer/3883/?t=838,Jocelyn Blanchard,332,61%,,
http://www.football-lineups.com/footballer/1508/?t=838,Ferdinand Coly,303,56%,,
http://www.football-lineups.com/footballer/2611/?t=838,Rod Fanni,4,0%,,
http://www.football-lineups.com/footballer/2872/?t=838,Stephane Pedron,76,14%,,
http://www.football-lineups.com/footballer/66462/?t=838,Stephane Pedron,NA,NA,,
http://www.football-lineups.com/footballer/2762/?t=838,Stephane Pedron,NA,NA,,
http://www.football-lineups.com/footballer/2641/?t=838,Stephane Pedron,NA,NA,,
http://www.football-lineups.com/footballer/14965/?t=838,Stephane Pedron,NA,NA,,
http://www.football-lineups.com/footballer/60228/?t=838,Nenad Pralija,490,90%,,
http://www.football-lineups.com/footballer/66321/?t=838,Avishai Jano,422,78%,,
http://www.football-lineups.com/footballer/3789/?t=838,Adoram Keisi,540,100%,,
http://www.football-lineups.com/footballer/15882/?t=838,Giovanni Rosso,540,100%,,
http://www.football-lineups.com/footballer/8758/?t=838,Arik Benado,540,100%,,
http://www.football-lineups.com/footballer/885/?t=838,David Aouate,540,100%,,
http://www.football-lineups.com/footballer/8786/?t=838,Michael Zandberg,211,39%,,
http://www.football-lineups.com/footballer/3938/?t=838,Walid Badir,510,94%,,
http://www.football-lineups.com/footballer/3795/?t=838,Yaniv Katan,403,74%,,
http://www.football-lineups.com/footballer/672/?t=838,Yakubu Aiyegbeni,444,82%,,
http://www.football-lineups.com/footballer/3786/?t=838,Alon Harazi,396,73%,,
http://www.football-lineups.com/footballer/45466/?t=838,Raimondas Zutautas,351,65%,,
http://www.football-lineups.com/footballer/35713/?t=838,Guillermo Israilevich,64,11%,,
http://www.football-lineups.com/footballer/22202/?t=838,Eric Ejiofor,360,66%,,
http://www.football-lineups.com/footballer/66318/?t=838,Eyal Almoshnino,73,13%,,
http://www.football-lineups.com/footballer/66320/?t=838,Rafi Cohen,46,8%,,
http://www.football-lineups.com/footballer/66352/?t=838,Nir Sivilia,10,1%,,
http://www.football-lineups.com/footballer/66319/?t=838,Nir Sivilia,NA,NA,,
http://www.football-lineups.com/footballer/21179/?t=838,Nir Sivilia,NA,NA,,
http://www.football-lineups.com/footballer/14322/?t=838,Frode Johnsen,485,89%,,
http://www.football-lineups.com/footballer/14320/?t=838,Orjan Berg,540,100%,,
http://www.football-lineups.com/footballer/12736/?t=838,Arni Gautur Arason,540,100%,,
http://www.football-lineups.com/footballer/22754/?t=838,Bent Andre Skammelsrud,489,90%,,
http://www.football-lineups.com/footballer/3768/?t=838,Janne Saarinen,533,98%,,
http://www.football-lineups.com/footballer/22474/?t=838,Harald Martin Brattbakk,441,81%,,
http://www.football-lineups.com/footballer/4093/?t=838,Azar Karadas,540,100%,,
http://www.football-lineups.com/footballer/12072/?t=838,Ole Christer Basma,540,100%,,
http://www.football-lineups.com/footballer/22473/?t=838,Erik Hoftun,540,100%,,
http://www.football-lineups.com/footballer/23794/?t=838,Odd Inge Olsen,329,60%,,
http://www.football-lineups.com/footballer/13555/?t=838,Roar Strand,435,80%,,
http://www.football-lineups.com/footballer/6414/?t=838,Trond Fredrik Ludvigsen,55,10%,,
http://www.football-lineups.com/footballer/66264/?t=838,Dagfinn Enerly,304,56%,,
http://www.football-lineups.com/footballer/14324/?t=838,Stale Stensaas,87,16%,,
http://www.football-lineups.com/footballer/18753/?t=838,Christer George,50,9%,,
http://www.football-lineups.com/footballer/66400/?t=838,Lars Blixt,7,1%,,
http://www.football-lineups.com/footballer/6968/?t=838,Ntuthuko Macbeth Mao Sibaya   ( Macbeth Sibaya ),25,4%,,
http://www.football-lineups.com/footballer/14319/?t=838,Ntuthuko Macbeth Mao Sibaya   ( Macbeth Sibaya ),NA,NA,,
http://www.football-lineups.com/footballer/33782/?t=838,Ntuthuko Macbeth Mao Sibaya   ( Macbeth Sibaya ),NA,NA,,
http://www.football-lineups.com/footballer/1057/?t=838,Michalis Kapsis,496,91%,,
http://www.football-lineups.com/footballer/42036/?t=838,Nikolaos Kostenoglou,494,91%,,
http://www.football-lineups.com/footballer/21040/?t=838,Mauricio Wright Reynolds,540,100%,,
http://www.football-lineups.com/footballer/5200/?t=838,Vassilis Lakis,447,82%,,
http://www.football-lineups.com/footballer/1021/?t=838,Konstantinos Katsouranis,540,100%,,
http://www.football-lineups.com/footballer/18309/?t=838,Vassilios Tsiartas,409,75%,,
http://www.football-lineups.com/footballer/5199/?t=838,Dionisis Chiotis,540,100%,,
http://www.football-lineups.com/footballer/18095/?t=838,Demis Nikolaidis,504,93%,,
http://www.football-lineups.com/footballer/44501/?t=838,Ilija Ivic,173,32%,,
http://www.football-lineups.com/footballer/47276/?t=838,Michalis Kasapis,406,75%,,
http://www.football-lineups.com/footballer/5477/?t=838,Theodoros Zagorakis,444,82%,,
http://www.football-lineups.com/footballer/44499/?t=838,Christos Maladenis,124,22%,,
http://www.football-lineups.com/footballer/7942/?t=838,Walter Centeno Corea,141,26%,,
http://www.football-lineups.com/footballer/1069/?t=838,Grigorios Georgatos,281,52%,,
http://www.football-lineups.com/footballer/44502/?t=838,Dimtris Nalitzis,137,25%,,
http://www.football-lineups.com/footballer/19600/?t=838,Milen Petkov,57,10%,,
http://www.football-lineups.com/footballer/44497/?t=838,Vassilis Borbokis,209,38%,,
http://www.football-lineups.com/footballer/5262/?t=838,Vassilis Borbokis,NA,NA,,
http://www.football-lineups.com/footballer/5323/?t=838,Vassilis Borbokis,NA,NA,,
http://www.football-lineups.com/footballer/5204/?t=838,Vassilis Borbokis,NA,NA,,
http://www.football-lineups.com/footballer/44498/?t=838,Vassilis Borbokis,NA,NA,,
http://www.football-lineups.com/footballer/30040/?t=838,Vassilis Borbokis,NA,NA,,
http://www.football-lineups.com/footballer/66395/?t=838,Vassilis Borbokis,NA,NA,,
http://www.football-lineups.com/footballer/4195/?t=838,Khalilou Fadiga,537,99%,,
http://www.football-lineups.com/footballer/2664/?t=838,Fabien Cool,540,100%,,
http://www.football-lineups.com/footballer/2711/?t=838,Yann Lachuer,514,95%,,
http://www.football-lineups.com/footballer/985/?t=838,Benjani Mwaruwari,426,78%,,
http://www.football-lineups.com/footballer/2668/?t=838,Johan Radet,540,100%,,
http://www.football-lineups.com/footballer/228/?t=838,Amdy Moustapha Faye,540,100%,,
http://www.football-lineups.com/footballer/224/?t=838,Jean-Alain Boumsong,540,100%,,
http://www.football-lineups.com/footballer/2855/?t=838,Jean Sebastien Jaures,540,100%,,
http://www.football-lineups.com/footballer/335/?t=838,Philippe Mexes,386,71%,,
http://www.football-lineups.com/footballer/587/?t=838,Teemu Tainio,407,75%,,
http://www.football-lineups.com/footballer/1722/?t=838,Olivier Kapo,411,76%,,
http://www.football-lineups.com/footballer/21695/?t=838,Arnaud Gonzalez,26,4%,,
http://www.football-lineups.com/footballer/2789/?t=838,Pantxi Sirieix,10,1%,,
http://www.football-lineups.com/footballer/2672/?t=838,Lionel Mathis,180,33%,,
http://www.football-lineups.com/footballer/2667/?t=838,Stephane Grichting,152,28%,,
http://www.football-lineups.com/footballer/494/?t=838,Djibril Cisse,90,16%,,
http://www.football-lineups.com/footballer/14792/?t=838,Djibril Cisse,NA,NA,,
http://www.football-lineups.com/footballer/2642/?t=838,Djibril Cisse,NA,NA,,
http://www.football-lineups.com/footballer/8043/?t=838,Djibril Cisse,NA,NA,,
http://www.football-lineups.com/footballer/4570/?t=838,Djibril Cisse,NA,NA,,
http://www.football-lineups.com/footballer/755/?t=838,Djibril Cisse,NA,NA,,
http://www.football-lineups.com/footballer/16526/?t=504,Vladimir Labant,717,99%,,
http://www.football-lineups.com/footballer/22396/?t=504,Rastislav Michalik,380,52%,,
http://www.football-lineups.com/footballer/6658/?t=504,Tomas Hubschman,720,100%,,
http://www.football-lineups.com/footballer/3900/?t=504,Jaromir Blazek,720,100%,,
http://www.football-lineups.com/footballer/4180/?t=504,Karel Poborsky,720,100%,,
http://www.football-lineups.com/footballer/4179/?t=504,Radoslav Kovac,720,100%,,
http://www.football-lineups.com/footballer/16294/?t=504,Lukas Zelenka,599,83%,,
http://www.football-lineups.com/footballer/5787/?t=504,Igor Gluscevic,283,39%,,
http://www.football-lineups.com/footballer/16530/?t=504,Pavel Pergl,630,87%,,
http://www.football-lineups.com/footballer/30557/?t=504,Petr Johana,630,87%,,
http://www.football-lineups.com/footballer/1280/?t=504,Libor Sionko,461,64%,,
http://www.football-lineups.com/footballer/3905/?t=504,Tomas Jun,156,21%,,
http://www.football-lineups.com/footballer/16523/?t=504,Marek Kincl,262,36%,,
http://www.football-lineups.com/footballer/12890/?t=504,Pavel Krmas,175,24%,,
http://www.football-lineups.com/footballer/24283/?t=504,Patrik Jezek,9,1%,,
http://www.football-lineups.com/footballer/2126/?t=504,Jiri Stajner,173,24%,,
http://www.football-lineups.com/footballer/13515/?t=504,Jan Flachbart,93,12%,,
http://www.football-lineups.com/footballer/22720/?t=504,Jiri Nemec,180,25%,,
http://www.football-lineups.com/footballer/42752/?t=504,Vladimir Gluscevic,24,3%,,
http://www.football-lineups.com/footballer/4027/?t=504,Tomas Sivok,91,12%,,
http://www.football-lineups.com/footballer/13514/?t=504,Miroslav Baranek,17,2%,,
http://www.football-lineups.com/footballer/3901/?t=504,Jiri Homola,90,12%,,
http://www.football-lineups.com/footballer/8638/?t=504,Martin Petras,46,6%,,
http://www.football-lineups.com/footballer/41973/?t=504,Mirko Poledica,2,0%,,
http://www.football-lineups.com/footballer/27669/?t=504,Martin Zboncak,34,4%,,
http://www.football-lineups.com/footballer/23/?t=504,Ricardo Izecson dos Santos Leite,785,87%,,
http://www.football-lineups.com/footballer/26/?t=504,Paolo Maldini,755,83%,,
http://www.football-lineups.com/footballer/20/?t=504,Andrea Pirlo,779,86%,,
http://www.football-lineups.com/footballer/17/?t=504,Marcos Evangelista de Moraes,808,89%,,
http://www.football-lineups.com/footballer/24/?t=504,Andriy Mykolayovich Shevchenko   ( Andriy Shevchenko ),769,85%,,
http://www.football-lineups.com/footballer/16/?t=504,Nelson De Jesus Silva,810,90%,,
http://www.football-lineups.com/footballer/22/?t=504,Clarence Seedorf,622,69%,,
http://www.football-lineups.com/footballer/828/?t=504,Filippo Inzaghi,528,58%,,
http://www.football-lineups.com/footballer/827/?t=504,Alessandro Costacurta,518,57%,,
http://www.football-lineups.com/footballer/1500/?t=504,Giuseppe Pancaro,554,61%,,
http://www.football-lineups.com/footballer/133/?t=504,Sergio Claudio Dos Santos,258,28%,,
http://www.football-lineups.com/footballer/21/?t=504,Gennaro Gattuso,631,70%,,
http://www.football-lineups.com/footballer/2109/?t=504,Jon Dahl Tomasson,187,20%,,
http://www.football-lineups.com/footballer/830/?t=504,Massimo Ambrosini,228,25%,,
http://www.football-lineups.com/footballer/1026/?t=504,Rui Manuel Cesar Costa   ( Manuel Rui Costa ),193,21%,,
http://www.football-lineups.com/footballer/18/?t=504,Alessandro Nesta,487,54%,,
http://www.football-lineups.com/footballer/831/?t=504,Cristian Brocchi,197,21%,,
http://www.football-lineups.com/footballer/797/?t=504,Martin Laursen,193,21%,,
http://www.football-lineups.com/footballer/333/?t=504,Dario Simic,138,15%,,
http://www.football-lineups.com/footballer/1497/?t=504,Christian Abbiati,90,10%,,
http://www.football-lineups.com/footballer/833/?t=504,Marco Borriello,90,10%,,
http://www.football-lineups.com/footballer/41580/?t=504,Fernando Redondo,90,10%,,
http://www.football-lineups.com/footballer/8685/?t=504,Ignazio Abate,22,2%,,
http://www.football-lineups.com/footballer/1062/?t=504,Vitor Borba Ferreira,26,2%,,
http://www.football-lineups.com/footballer/19/?t=504,Kakha Kaladze,90,10%,,
http://www.football-lineups.com/footballer/1043/?t=504,Kakha Kaladze,NA,NA,,
http://www.football-lineups.com/footballer/25230/?t=504,Kakha Kaladze,NA,NA,,
http://www.football-lineups.com/footballer/44588/?t=504,Kakha Kaladze,NA,NA,,
http://www.football-lineups.com/footballer/8433/?t=504,Kakha Kaladze,NA,NA,,
http://www.football-lineups.com/footballer/3964/?t=504,Stephen Appiah,486,67%,,
http://www.football-lineups.com/footballer/551/?t=504,Marco Di Vaio,440,61%,,
http://www.football-lineups.com/footballer/8532/?t=504,Paolo Montero,431,59%,,
http://www.football-lineups.com/footballer/27/?t=504,Gianluigi Buffon,540,75%,,
http://www.football-lineups.com/footballer/939/?t=504,Alessio Tacchinardi,414,57%,,
http://www.football-lineups.com/footballer/1301/?t=504,Fabrizio Miccoli,406,56%,,
http://www.football-lineups.com/footballer/35/?t=504,Pavel Nedved,539,74%,,
http://www.football-lineups.com/footballer/4381/?t=504,Igor Tudor,370,51%,,
http://www.football-lineups.com/footballer/595/?t=504,Edgar Davids,338,46%,,
http://www.football-lineups.com/footballer/4304/?t=504,Gianluca Pessotto,356,49%,,
http://www.football-lineups.com/footballer/7787/?t=504,Alessandro Birindelli,221,30%,,
http://www.football-lineups.com/footballer/30/?t=504,Gianluca Zambrotta,366,50%,,
http://www.football-lineups.com/footballer/32/?t=504,Lilian Thuram,450,62%,,
http://www.football-lineups.com/footballer/36/?t=504,David Trezeguet,362,50%,,
http://www.football-lineups.com/footballer/338/?t=504,Alessandro Del Piero,212,29%,,
http://www.football-lineups.com/footballer/31/?t=504,Mauro German Camoranesi,205,28%,,
http://www.football-lineups.com/footballer/22741/?t=504,Ciro Ferrara,360,50%,,
http://www.football-lineups.com/footballer/22742/?t=504,Antonio Conte,285,39%,,
http://www.football-lineups.com/footballer/1439/?t=504,Mark Iuliano,339,47%,,
http://www.football-lineups.com/footballer/339/?t=504,Marcelo Zalayeta,194,26%,,
http://www.football-lineups.com/footballer/4262/?t=504,Nicola Legrottaglie,226,31%,,
http://www.football-lineups.com/footballer/946/?t=504,Vincenzo Maresca,180,25%,,
http://www.football-lineups.com/footballer/1414/?t=504,Antonio Chimenti,180,25%,,
http://www.football-lineups.com/footballer/9862/?t=504,Davide Chiumiento,20,2%,,
http://www.football-lineups.com/footballer/107/?t=504,Frank Lampard,1034,95%,,
http://www.football-lineups.com/footballer/617/?t=504,Wayne Bridge,974,90%,,
http://www.football-lineups.com/footballer/108/?t=504,John Terry,990,91%,,
http://www.football-lineups.com/footballer/119/?t=504,Claude Makelele,990,91%,,
http://www.football-lineups.com/footballer/115/?t=504,William Gallas,990,91%,,
http://www.football-lineups.com/footballer/344/?t=504,Hernan Jorge Crespo   ( Hernan Crespo ),573,53%,,
http://www.football-lineups.com/footballer/343/?t=504,Damien Duff,643,59%,,
http://www.football-lineups.com/footballer/616/?t=504,Carlo Cudicini,810,75%,,
http://www.football-lineups.com/footballer/487/?t=504,Eidur Smari Gudjohnsen,559,51%,,
http://www.football-lineups.com/footballer/528/?t=504,Geremi Sorele Njitap Fotso,487,45%,,
http://www.football-lineups.com/footballer/78/?t=504,Jesper Groenkjaer,467,43%,,
http://www.football-lineups.com/footballer/676/?t=504,Jimmy Floyd Hasselbaink,349,32%,,
http://www.football-lineups.com/footballer/118/?t=504,Joe Cole,207,19%,,
http://www.football-lineups.com/footballer/340/?t=504,Adrian Mutu,406,37%,,
http://www.football-lineups.com/footballer/530/?t=504,Glen Johnson,507,46%,,
http://www.football-lineups.com/footballer/18333/?t=504,Marcel Desailly,502,46%,,
http://www.football-lineups.com/footballer/229/?t=504,Scott Parker,269,24%,,
http://www.football-lineups.com/footballer/128/?t=504,Juan Sebastian Veron,363,33%,,
http://www.football-lineups.com/footballer/2652/?t=504,Mario Melchiot,310,28%,,
http://www.football-lineups.com/footballer/8859/?t=504,Marco Ambrosio,270,25%,,
http://www.football-lineups.com/footballer/245/?t=504,Celestine Babayaro,106,9%,,
http://www.football-lineups.com/footballer/531/?t=504,Robert Huth,21,1%,,
http://www.football-lineups.com/footballer/21006/?t=504,Emmanuel Petit,46,4%,,
http://www.football-lineups.com/footballer/3488/?t=504,Emmanuel Petit,NA,NA,,
http://www.football-lineups.com/footballer/31190/?t=504,Emmanuel Petit,NA,NA,,
http://www.football-lineups.com/footballer/22319/?t=504,Emmanuel Petit,NA,NA,,
http://www.football-lineups.com/footballer/23716/?t=504,Emmanuel Petit,NA,NA,,
http://www.football-lineups.com/footballer/2890/?t=504,Jesus Mora Nieto,579,80%,,
http://www.football-lineups.com/footballer/1599/?t=504,Savo Milosevic,566,78%,,
http://www.football-lineups.com/footballer/1731/?t=504,Angel Domingo Lopez Ruano,507,70%,,
http://www.football-lineups.com/footballer/300/?t=504,Silvio Mendes Campos Junior,435,60%,,
http://www.football-lineups.com/footballer/18296/?t=504,Aleksandr Mostovoi,530,73%,,
http://www.football-lineups.com/footballer/1706/?t=504,Gustavo Adrian Lopez,333,46%,,
http://www.football-lineups.com/footballer/872/?t=504,Peter Luccin,479,66%,,
http://www.football-lineups.com/footballer/906/?t=504,Sergio Fernandez Gonzalez,495,68%,,
http://www.football-lineups.com/footballer/904/?t=504,Juan Francisco Garcia Garcia,540,75%,,
http://www.football-lineups.com/footballer/44609/?t=504,Jose Ignacio Saenz Marin,440,61%,,
http://www.football-lineups.com/footballer/3333/?t=504,Eduardo Berizzo,450,62%,,
http://www.football-lineups.com/footballer/1736/?t=504,Jose Manuel Pinto Colorado,387,53%,,
http://www.football-lineups.com/footballer/8381/?t=504,Fernando Gabriel Caceres,445,61%,,
http://www.football-lineups.com/footballer/44608/?t=504,Vagner Rogerio Nunes,312,43%,,
http://www.football-lineups.com/footballer/1703/?t=504,Pablo Contreras,193,26%,,
http://www.football-lineups.com/footballer/1955/?t=504,Juan Velasco Damas,372,51%,,
http://www.football-lineups.com/footballer/1713/?t=504,Pablo Cavallero,333,46%,,
http://www.football-lineups.com/footballer/3227/?t=504,Everton Giovanella,181,25%,,
http://www.football-lineups.com/footballer/3214/?t=504,Alejandro Castro Fernandez,45,6%,,
http://www.football-lineups.com/footballer/3081/?t=504,Mauricio Pinilla Ferreira,105,14%,,
http://www.football-lineups.com/footballer/48308/?t=504,Henrique Guedes da Silva,15,2%,,
http://www.football-lineups.com/footballer/1704/?t=504,Borja Oubina Melendez,91,12%,,
http://www.football-lineups.com/footballer/1952/?t=504,Luis Eduardo Schmidt,75,10%,,
http://www.football-lineups.com/footballer/4709/?t=504,Luis Eduardo Schmidt,NA,NA,,
http://www.football-lineups.com/footballer/1021/?t=504,Konstantinos Katsouranis,540,100%,,
http://www.football-lineups.com/footballer/18309/?t=504,Vassilios Tsiartas,447,82%,,
http://www.football-lineups.com/footballer/5477/?t=504,Theodoros Zagorakis,526,97%,,
http://www.football-lineups.com/footballer/1061/?t=504,Ioannis Okkas,508,94%,,
http://www.football-lineups.com/footballer/5205/?t=504,Nikolaos Lyberopoulos,372,68%,,
http://www.football-lineups.com/footballer/42036/?t=504,Nikolaos Kostenoglou,302,55%,,
http://www.football-lineups.com/footballer/5200/?t=504,Vassilis Lakis,227,42%,,
http://www.football-lineups.com/footballer/47276/?t=504,Michalis Kasapis,225,41%,,
http://www.football-lineups.com/footballer/5184/?t=504,Vaggelis Moras,310,57%,,
http://www.football-lineups.com/footballer/1057/?t=504,Michalis Kapsis,291,53%,,
http://www.football-lineups.com/footballer/44497/?t=504,Vassilis Borbokis,282,52%,,
http://www.football-lineups.com/footballer/5204/?t=504,Nikolaos Georgeas,360,66%,,
http://www.football-lineups.com/footballer/5262/?t=504,Chrisostomos Michailidis,360,66%,,
http://www.football-lineups.com/footballer/44498/?t=504,Michel Kreek,186,34%,,
http://www.football-lineups.com/footballer/44502/?t=504,Dimtris Nalitzis,133,24%,,
http://www.football-lineups.com/footballer/44501/?t=504,Ilija Ivic,67,12%,,
http://www.football-lineups.com/footballer/5323/?t=504,Sotirios Konstantinidis,41,7%,,
http://www.football-lineups.com/footballer/5234/?t=504,Kofi Amponsah,245,45%,,
http://www.football-lineups.com/footballer/44500/?t=504,Ivan Rusev,93,17%,,
http://www.football-lineups.com/footballer/44499/?t=504,Christos Maladenis,113,20%,,
http://www.football-lineups.com/footballer/5199/?t=504,Dionisis Chiotis,180,33%,,
http://www.football-lineups.com/footballer/1069/?t=504,Grigorios Georgatos,90,16%,,
http://www.football-lineups.com/footballer/19600/?t=504,Milen Petkov,17,3%,,
http://www.football-lineups.com/footballer/32934/?t=504,Milen Petkov,NA,NA,,
http://www.football-lineups.com/footballer/113/?t=504,Ricardo Alberto Silveira de Carvalho,1170,100%,,
http://www.football-lineups.com/footballer/116/?t=504,Paulo Renato Rebocho Ferreira,1170,100%,,
http://www.football-lineups.com/footballer/11572/?t=504,Vitor Manuel Martins Baia,1170,100%,,
http://www.football-lineups.com/footballer/870/?t=504,Francisco Jose Rodrigues da Costa Junior,1024,87%,,
http://www.football-lineups.com/footballer/345/?t=504,Nuno Ricardo de Oliveira Ribeiro,1069,91%,,
http://www.football-lineups.com/footballer/8/?t=504,Anderson Luis de Souza,1060,90%,,
http://www.football-lineups.com/footballer/1002/?t=504,Nuno Jorge Pereira Silva Valente,961,82%,,
http://www.football-lineups.com/footballer/19682/?t=504,Jorge Paulo Costa Almeida,937,80%,,
http://www.football-lineups.com/footballer/991/?t=504,Benedict Saul McCarthy,647,55%,,
http://www.football-lineups.com/footballer/591/?t=504,Pedro Miguel da Silva Mendes,603,51%,,
http://www.football-lineups.com/footballer/3065/?t=504,Edgaras Jankauskas,291,24%,,
http://www.football-lineups.com/footballer/18297/?t=504,Dmitri Alenichev,580,49%,,
http://www.football-lineups.com/footballer/3562/?t=504,Jose Bosingwa da Silva,232,19%,,
http://www.football-lineups.com/footballer/5984/?t=504,Vanderlei Fernandes da Silva,702,60%,,
http://www.football-lineups.com/footballer/10148/?t=504,Carlos Alberto Gomes de Jesus,459,39%,,
http://www.football-lineups.com/footballer/11573/?t=504,Pedro Emanuel dos Santos Martins Silva,373,31%,,
http://www.football-lineups.com/footballer/26816/?t=504,Ricardo Ribeiro Fernandes Artista,79,6%,,
http://www.football-lineups.com/footballer/1033/?t=504,Marco Julio Castanheira Afonso Alves Ferreira,120,10%,,
http://www.football-lineups.com/footballer/609/?t=504,Hugo Miguel Pereira de Almeida,39,3%,,
http://www.football-lineups.com/footballer/3728/?t=504,Bruno dos Santos Moraes,8,0%,,
http://www.football-lineups.com/footballer/3296/?t=504,Mario Fernando Magalhaes da Silva,90,7%,,
http://www.football-lineups.com/footballer/11574/?t=504,Paulo Cesar Silva Peixoto,65,5%,,
http://www.football-lineups.com/footballer/3727/?t=504,Ricardo Miguel Moreira Costa,29,2%,,
http://www.football-lineups.com/footballer/5946/?t=504,Ricardo Miguel Moreira Costa,NA,NA,,
http://www.football-lineups.com/footballer/15318/?t=504,Ergun Penbe,516,95%,,
http://www.football-lineups.com/footballer/22012/?t=504,Bulent Korkmaz,456,84%,,
http://www.football-lineups.com/footballer/7604/?t=504,Sabri Sarioglu,460,85%,,
http://www.football-lineups.com/footballer/19554/?t=504,Frank de Boer,486,90%,,
http://www.football-lineups.com/footballer/158/?t=504,Cihan Haspolatli,253,46%,,
http://www.football-lineups.com/footballer/12166/?t=504,Hakan Sukur,547,101%,,
http://www.football-lineups.com/footballer/157/?t=504,Faryd Camilo Mondragon Aly,540,100%,,
http://www.football-lineups.com/footballer/162/?t=504,Hasan Sas,349,64%,,
http://www.football-lineups.com/footballer/1525/?t=504,Cesar Luis Prates,325,60%,,
http://www.football-lineups.com/footballer/5651/?t=504,Ovidiu Petre,284,52%,,
http://www.football-lineups.com/footballer/1959/?t=504,Gabriel Tamas,276,51%,,
http://www.football-lineups.com/footballer/22223/?t=504,Hakan Unsal,271,50%,,
http://www.football-lineups.com/footballer/22219/?t=504,Arif Erdem,154,28%,,
http://www.football-lineups.com/footballer/164/?t=504,Ayhan Akman,268,49%,,
http://www.football-lineups.com/footballer/15932/?t=504,Joao Batista Casemiro Marques,230,42%,,
http://www.football-lineups.com/footballer/161/?t=504,Orhan Ak,180,33%,,
http://www.football-lineups.com/footballer/4560/?t=504,Berkant Goktan,180,33%,,
http://www.football-lineups.com/footballer/45323/?t=504,Elvir Baljic,56,10%,,
http://www.football-lineups.com/footballer/14103/?t=504,Maboula Ali Lukunku,24,4%,,
http://www.football-lineups.com/footballer/166/?t=504,Umit Karan,4,0%,,
http://www.football-lineups.com/footballer/33245/?t=504,Fabio Pinto,80,14%,,
http://www.football-lineups.com/footballer/16097/?t=504,Suat Usta,1,0%,,
http://www.football-lineups.com/footballer/22014/?t=504,Suat Usta,NA,NA,,
http://www.football-lineups.com/footballer/13370/?t=504,Suat Usta,NA,NA,,
http://www.football-lineups.com/footballer/892/?t=504,Sergio Gonzalez Soriano,947,87%,,
http://www.football-lineups.com/footballer/3255/?t=504,Juan Carlos Valeron,1003,92%,,
http://www.football-lineups.com/footballer/1975/?t=504,Jose Francisco Molina,1036,95%,,
http://www.football-lineups.com/footballer/1623/?t=504,Walter Pandiani,772,71%,,
http://www.football-lineups.com/footballer/248/?t=504,Albert Luque,647,59%,,
http://www.football-lineups.com/footballer/592/?t=504,Noureddine Naybet,970,89%,,
http://www.football-lineups.com/footballer/3252/?t=504,Jorge Manuel Almeida Gomes Andrade,987,91%,,
http://www.football-lineups.com/footballer/14223/?t=504,Francisco Javier Gonzalez Perez,405,37%,,
http://www.football-lineups.com/footballer/3343/?t=504,Victor Sanchez del Amo,737,68%,,
http://www.football-lineups.com/footballer/2467/?t=504,Lionel Scaloni,521,48%,,
http://www.football-lineups.com/footballer/1978/?t=504,Diego Tristan Herrera,400,37%,,
http://www.football-lineups.com/footballer/1142/?t=504,Aldo Pedro Duscher,477,44%,,
http://www.football-lineups.com/footballer/14194/?t=504,Mauro da Silva Gomes,720,66%,,
http://www.football-lineups.com/footballer/1579/?t=504,Enrique Fernandez Romero,648,60%,,
http://www.football-lineups.com/footballer/896/?t=504,Manuel Pablo Garcia Diaz,510,47%,,
http://www.football-lineups.com/footballer/888/?t=504,Joan Capdevila,450,41%,,
http://www.football-lineups.com/footballer/1989/?t=504,Cesar Martin Villar,171,15%,,
http://www.football-lineups.com/footballer/1977/?t=504,Hector Berenguel del Pino,270,25%,,
http://www.football-lineups.com/footballer/1675/?t=504,Pedro Munitis Alvarez,53,4%,,
http://www.football-lineups.com/footballer/14222/?t=504,Jose Emilio Amavisca Garate,90,8%,,
http://www.football-lineups.com/footballer/50784/?t=504,Djalma Feitosa Dias,1,0%,,
http://www.football-lineups.com/footballer/899/?t=504,Gustavo Adolfo Munua Vera   ( Gustavo Munua ),44,4%,,
http://www.football-lineups.com/footballer/1987/?t=504,Gustavo Adolfo Munua Vera   ( Gustavo Munua ),NA,NA,,
http://www.football-lineups.com/footballer/151/?t=504,Julio Ricardo Cruz,340,62%,,
http://www.football-lineups.com/footballer/109/?t=504,Javier Zanetti,540,100%,,
